transID,itemID,transPrice,buyerID,sellerID,transDate,transAddress
2586,1003173,$22.00,x2019axw,x2014amy,18102021,"""JolietteQCJ6E6E87905SpringAve."""
2587,1003175,$111.00,x2014bhw,x2018aus,01052021,"""SturgeonFallsONP2B5T472GardenDr."""
2588,1003177,$114.00,x2014avx,x2014ass,06102021,"""8953NorthSpruceSt.Masson-AngersQCJ8M6L5"""
2589,1003179,$77.00,x2015ana,x2017arn,23032021,"""TorbayLBA1K2E09812E.3rdAve."""
2590,1003181,$59.00,x2015bha,x2020bcb,16052021,"""9810FairgroundAvenueGreelyONK4P4M4"""
2591,1003183,$111.00,x2016aon,x2019asr,05102021,"""LadysmithBCV9G5M666LowerRiverDrive"""
2592,1003185,$39.00,x2015adi,x2015afb,22032021,"""22UnionSt.LouisbourgNSB1C5K5"""
2593,1003187,$59.00,x2016bcd,x2014axh,05112021,"""762TempleSt.LaPlaineQCJ7M5E7"""
2594,1003189,$21.00,x2019avr,x2017bef,15092021,"""Laterri'e8reQCG7N4R11GrandStreet"""
2595,1003191,$63.00,x2020aik,x2017auj,22082021,"""AppalachesQCG0R4C78435RockawayCircle"""
2596,1003193,$42.00,x2016aib,x2018abp,14052021,"""R'e9giond'OkaQCJ0N2J4313CreekDr."""
2597,1003195,$104.00,x2014alh,x2019bll,21102021,"""CaraquetNBE1W5K43KirklandRd."""
2598,1003197,$110.00,x2016aav,x2018abr,04112021,"""ManitoulinONP0P3C37985AcademyDrive"""
2599,1003199,$120.00,x2019aty,x2016arb,24072021,"""JolietteQCJ6E6E87905SpringAve."""
2600,1003201,$59.00,x2016aea,x2016avi,20032021,"""PonokaABT4J2V064HomesteadAve."""
2601,1003203,$77.00,x2016atl,x2020bjp,09052021,522AddisonCourtUnit77
2602,1003205,$22.00,x2020bej,x2018bgp,04072021,"""856FranklinSt.MetchosinBCV9C9G8"""
2603,1003207,$96.00,x2016awx,x2017bef,21012021,"""NepeanONK2G5X2735PendergastStreet"""
2604,1003209,$79.00,x2020bej,x2014ble,24082021,"""856FranklinSt.MetchosinBCV9C9G8"""
2605,1003211,$42.00,x2016aoi,x2020afh,21062021,"""QueensCountyNSB0T0L851PiperStreet"""
2606,1003213,$101.00,x2018bbg,x2020awc,21032021,"""51ArcadiaSt.DebecNBE7N7L2"""
2607,1003215,$110.00,x2016bfr,x2018bdc,21052021,"""ListowelONN4W4G92GlendaleSt."""
2608,1003217,$109.00,x2017abn,x2017abe,14072021,"""Cap-RougeQCG1Y8A4169EastValleyViewSt."""
2609,1003219,$57.00,x2020bct,x2017bbh,01052021,"""7569YoungLaneWhiteRockBCV4B7H9"""
2610,1003221,$30.00,x2016atv,x2018aeg,04022021,"""KananaskisCountryABT0L5L530OakMeadowAve."""
2611,1003223,$92.00,x2019ayr,x2014axh,04092021,"""ThompsonMBR8N3R46PurpleFinchDr."""
2612,1003225,$52.00,x2016aiy,x2019abt,21092021,"""MeadowLakeSKS9X9V3866SutorStreet"""
2613,1003227,$105.00,x2016bhd,x2014axh,07012021,"""Sainte-JulieQCJ3E1G288RyanAve."""
2614,1003229,$40.00,x2020asu,x2016bbt,21052021,"""TaberABT1G6G283SouthIroquoisSt."""
2615,1003231,$101.00,x2014avv,x2017ara,09112021,"""62RidgeStreetBouchervilleQCJ4B5S2"""
2616,1003233,$38.00,x2017afo,x2020bak,18112021,"""CoverdaleNBE1J6E2170EastGartnerAve."""
2617,1003235,$79.00,x2016aos,x2017asp,06032021,"""725CarriageCircleDoaktownNBE9C8T4"""
2618,1003237,$42.00,x2015akw,x2014ayj,19092021,"""InnisfilONL9S1H8269CarpenterDrive"""
2619,1003239,$79.00,x2020bhp,x2015bkv,07052021,"""GananoqueONK7G8R58044LoganStreet"""
2620,1003241,$113.00,x2019aiv,x2015aqj,07002021,"""7569YoungLaneWhiteRockBCV4B7H9"""
2621,1003243,$113.00,x2020bje,x2018aqe,11052021,"""CaraquetNBE1W5K43KirklandRd."""
2622,1003245,$83.00,x2018apy,x2019atk,01092021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
2623,1003247,$82.00,x2016bkw,x2018bdi,02082021,"""DufferinCountyONL0N0L985CrescentLane"""
2624,1003249,$18.00,x2017alz,x2019bav,02062021,"""7569YoungLaneWhiteRockBCV4B7H9"""
2625,1003251,$97.00,x2016ast,x2017amk,08052021,"""Rivi'e8re-du-LoupQCG5R4V167AirportAve."""
2626,1003253,$75.00,x2018atz,x2020bkm,16072021,"""Gasp'e9sie-SudQCG0C8B8718LeatherwoodSt."""
2627,1003255,$71.00,x2015bki,x2015arr,01082021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
2628,1003257,$24.00,x2017ajc,x2014bdg,25042021,"""42PrimroseSt.ChelseaQCJ9B6T4"""
2629,1003259,$119.00,x2017aca,x2014abw,15052021,"""68KetchHarbourSt.DuncanBCV9L4V1"""
2630,1003261,$78.00,x2018blq,x2014asi,13022021,"""972LibertyStreetCobourgONK9A8A7"""
2631,1003263,$102.00,x2020apv,x2016afe,07072021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
2632,1003265,$25.00,x2018bcy,x2016anj,23092021,"""ComoxBCV9M6C584BrownSt."""
2633,1003267,$94.00,x2018ays,x2020bap,11112021,"""KingstonONK7K2M8370GoldenStarAve."""
2634,1003269,$116.00,x2014aks,x2015bhu,15042021,"""1SummerhouseSt.Ste.AnneMBR5H7K4"""
2635,1003271,$103.00,x2015ako,x2016awp,03092021,"""762TempleSt.LaPlaineQCJ7M5E7"""
2636,1003273,$54.00,x2015bex,x2019adt,11092021,"""HamptonNBE5N4X645SheffieldAve."""
2637,1003275,$93.00,x2014bhl,x2014awj,17002021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
2638,1003277,$118.00,x2018auv,x2019ark,23052021,"""AntigonishNSB2G8T97RockvilleSt."""
2639,1003279,$57.00,x2015bdm,x2018avo,17052021,"""AntigonishNSB2G8T97RockvilleSt."""
2640,1003281,$103.00,x2017apw,x2017bib,24112021,"""NewGlasgowNSB2H6R17005S.BrandywineDrive"""
2641,1003283,$108.00,x2018art,x2020azy,21022021,"""CarbonearLBA1Y5H172ParkerDr."""
2642,1003285,$96.00,x2019bcu,x2020bit,05072021,"""95EastArcadiaSt.LachuteQCJ8H9G4"""
2643,1003287,$98.00,x2014bab,x2014bim,24022021,"""AntigonishNSB2G8T97RockvilleSt."""
2644,1003289,$89.00,x2019bjq,x2014arf,23052021,"""PerthONK7H3A5636ChestnutSt."""
2645,1003291,$61.00,x2019ajg,x2016aip,05062021,"""MordenMBR6M3K29314CanterburyAve."""
2646,1003293,$26.00,x2014arp,x2015blt,11012021,"""InnisfilONL9S1H8269CarpenterDrive"""
2647,1003295,$88.00,x2014bke,x2015anz,20032021,"""22UnionSt.LouisbourgNSB1C5K5"""
2648,1003297,$95.00,x2015bbi,x2016bbw,20072021,"""CampobelloIslandNBE5E7V99933GreenviewSt."""
2649,1003299,$97.00,x2016aet,x2020anx,03052021,"""Cap-RougeQCG1Y8A4169EastValleyViewSt."""
2650,1003301,$98.00,x2019awf,x2015bdn,15022021,"""CentrevilleNBE7K8H4564W.PhilmontSt."""
2651,1003303,$82.00,x2016bcf,x2015azh,04082021,"""CampobelloIslandNBE5E7V99933GreenviewSt."""
2652,1003305,$78.00,x2020ams,x2018are,15002021,"""ThompsonMBR8N3R46PurpleFinchDr."""
2653,1003307,$76.00,x2018bdr,x2014bgt,16112021,"""TourdelaBourseQCH4Z6J4794W.MonroeStreet"""
2654,1003309,$100.00,x2020alj,x2017ara,11022021,"""62RidgeStreetBouchervilleQCJ4B5S2"""
2655,1003311,$57.00,x2015arl,x2019alm,11022021,"""StouffvilleONL4A9V38903WestMeadowCourt"""
2656,1003313,$23.00,x2019bcz,x2017blj,16002021,"""DelhiONN4B8N59108OakwoodRd."""
2657,1003315,$91.00,x2019asy,x2014bdo,23102021,"""TorbayLBA1K2E09812E.3rdAve."""
2658,1003317,$116.00,x2020amj,x2014ahf,15042021,"""7569YoungLaneWhiteRockBCV4B7H9"""
2659,1003319,$30.00,x2016aos,x2017bkf,09042021,"""725CarriageCircleDoaktownNBE9C8T4"""
2660,1003321,$33.00,x2016bck,x2017aau,05082021,"""YoungsCoveNBE4C9R753EdgewoodSt."""
2661,1003323,$24.00,x2019ahh,x2019akc,16102021,"""Saint-QuentinNBE8A0A261AndoverAve."""
2662,1003325,$72.00,x2016awp,x2017ahd,15022021,"""YoungsCoveNBE4C9R753EdgewoodSt."""
2663,1003327,$96.00,x2014aii,x2019adh,24112021,"""CampobelloIslandNBE5E7V99933GreenviewSt."""
2664,1003329,$27.00,x2020ahj,x2019bdj,18052021,"""22UnionSt.LouisbourgNSB1C5K5"""
2665,1003331,$73.00,x2016arw,x2020ajz,10012021,"""WestElmwoodSt.Val-d'OrQCJ9P7P7"""
2666,1003333,$78.00,x2020abh,x2016atd,04082021,"""NewGlasgowNSB2H6R17005S.BrandywineDrive"""
2667,1003335,$23.00,x2020bhi,x2015agp,09072021,"""95EastArcadiaSt.LachuteQCJ8H9G4"""
2668,1003337,$27.00,x2016aap,x2016aek,04002021,"""762TempleSt.LaPlaineQCJ7M5E7"""
2669,1003339,$116.00,x2017agk,x2018alq,13022021,"""CarbonearLBA1Y5H172ParkerDr."""
2670,1003341,$83.00,x2017aor,x2019atq,09042021,"""TourdelaBourseQCH4Z6J4794W.MonroeStreet"""
2671,1003343,$105.00,x2014bbr,x2018aeq,01012021,"""Rivi'e8re-du-LoupQCG5R4V167AirportAve."""
2672,1003345,$104.00,x2016aye,x2016akb,18092021,"""972LibertyStreetCobourgONK9A8A7"""
2673,1003347,$96.00,x2020aae,x2020agc,16092021,"""42PrimroseSt.ChelseaQCJ9B6T4"""
2674,1003349,$115.00,x2015ami,x2020azi,03032021,"""62RidgeStreetBouchervilleQCJ4B5S2"""
2675,1003351,$100.00,x2018atz,x2020awb,06012021,"""Gasp'e9sie-SudQCG0C8B8718LeatherwoodSt."""
2676,1003353,$67.00,x2017bay,x2020bfy,13012021,"""KincardineONN2Z1S68037E.RaceAve."""
2677,1003355,$57.00,x2019bjc,x2020atu,13022021,"""856FranklinSt.MetchosinBCV9C9G8"""
2678,1003357,$62.00,x2018bbf,x2020anc,17002021,"""WoodstockNBE7M9X97380MeadowAve."""
2679,1003359,$35.00,x2018bia,x2020bad,18072021,"""R'e9giond'OkaQCJ0N2J4313CreekDr."""
2680,1003361,$105.00,x2019aad,x2017afo,08102021,"""AntigonishNSB2G8T97RockvilleSt."""
2681,1003363,$67.00,x2019axq,x2018bft,16082021,"""Saint-QuentinNBE8A0A261AndoverAve."""
2682,1003365,$118.00,x2017axk,x2014ane,02112021,"""QueensCountyNSB0T0L851PiperStreet"""
2683,1003367,$15.00,x2016avi,x2016agy,02022021,"""CollingwoodONL9Y4K733LindaSt."""
2684,1003369,$62.00,x2017ajd,x2019aay,14092021,"""762TempleSt.LaPlaineQCJ7M5E7"""
2685,1003371,$99.00,x2020awi,x2020ani,15012021,"""AntigonishNSB2G8T97RockvilleSt."""
2686,1003373,$106.00,x2020atp,x2019ajl,08062021,"""HawkesburyONK6A6V9588PurpleFinchRoad"""
2687,1003375,$120.00,x2015ada,x2015bew,11102021,"""296W.YoungDriveQuesnelBCV2J8V4"""
2688,1003377,$35.00,x2018arx,x2018amz,15102021,"""692ThirdDr.SelkirkMBR1A9S4"""
2689,1003379,$106.00,x2017ano,x2017awh,13112021,"""9CatherineSt.WolfvilleNSB4P2J7"""
2690,1003381,$45.00,x2015aar,x2017anu,21052021,"""KananaskisCountryABT0L5L530OakMeadowAve."""
2691,1003383,$64.00,x2020azi,x2017atc,19022021,"""TorbayLBA1K2E09812E.3rdAve."""
2692,1003385,$41.00,x2017asb,x2018awg,11072021,"""HamiltonONL8E6H01AirportStreet"""
2693,1003387,$77.00,x2015ajx,x2016app,15022021,"""ListowelONN4W4G92GlendaleSt."""
2694,1003389,$116.00,x2016adu,x2016aqf,14092021,"""CollingwoodONL9Y4K733LindaSt."""
2695,1003391,$63.00,x2016baj,x2020adw,05032021,"""1SummerhouseSt.Ste.AnneMBR5H7K4"""
2696,1003393,$98.00,x2014ahl,x2014asn,01072021,"""Cap-RougeQCG1Y8A4169EastValleyViewSt."""
2697,1003395,$93.00,x2014asn,x2016aon,07002021,"""JuandeFucaShoreBCV0S8H97707UniversityCourt"""
2698,1003397,$20.00,x2015awk,x2020bhp,16072021,"""MeadowLakeSKS9X9V3866SutorStreet"""
2699,1003399,$69.00,x2014aoe,x2016aqb,23022021,"""AppalachesQCG0R4C78435RockawayCircle"""
2700,1003401,$94.00,x2019ayd,x2016bck,06062021,"""DauphinMBR7N1N54EastChestnutStreet"""
2701,1003403,$10.00,x2015aeo,x2019adt,08022021,"""947SouthamptonCourtIngersollONN5C2E9"""
2702,1003405,$33.00,x2017axb,x2019bcu,08092021,"""BoiestownNBE6A4C48592S.RidgeviewStreet"""
2703,1003407,$16.00,x2015ami,x2015ats,15042021,"""62RidgeStreetBouchervilleQCJ4B5S2"""
2704,1003409,$16.00,x2020bmf,x2015bmc,08092021,"""JolietteQCJ6E6E87905SpringAve."""
2705,1003411,$31.00,x2015bhs,x2016bja,08022021,"""ThompsonMBR8N3R46PurpleFinchDr."""
2706,1003413,$112.00,x2014abb,x2020agc,12042021,"""AppalachesQCG0R4C78435RockawayCircle"""
2707,1003415,$71.00,x2017bag,x2019acr,13012021,"""9CatherineSt.WolfvilleNSB4P2J7"""
2708,1003417,$62.00,x2014bab,x2017agv,15082021,"""AntigonishNSB2G8T97RockvilleSt."""
2709,1003419,$12.00,x2019bhn,x2014adf,24022021,"""11WakehurstSt.TillsonburgONN4G7V1"""
2710,1003421,$84.00,x2018blp,x2014bdx,02072021,"""692ThirdDr.SelkirkMBR1A9S4"""
2711,1003423,$12.00,x2018awu,x2018ajy,18052021,"""KananaskisCountryABT0L5L530OakMeadowAve."""
2712,1003425,$76.00,x2017bdu,x2015amx,18012021,"""CranbrookBCV1C6H68691FultonStreet"""
2713,1003427,$63.00,x2014ass,x2016aqp,04042021,"""L'ErableQCG0Y8C4456LakeviewRoad"""
2714,1003429,$83.00,x2014ahl,x2017aaj,03072021,"""Cap-RougeQCG1Y8A4169EastValleyViewSt."""
2715,1003431,$81.00,x2016bjo,x2020bfn,18082021,"""Sainte-JulieQCJ3E1G288RyanAve."""
2716,1003433,$82.00,x2015agl,x2020afh,20032021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
2717,1003435,$65.00,x2019bby,x2015ayw,18072021,"""747WoodlandAve.St.GeorgeNBE5C9X3"""
2718,1003437,$100.00,x2017bky,x2014ajk,16002021,"""ComoxBCV9M6C584BrownSt."""
2719,1003439,$100.00,x2017asp,x2020aok,07032021,"""Saint-QuentinNBE8A0A261AndoverAve."""
2720,1003441,$51.00,x2018bca,x2015aei,12012021,"""'celes-LavalQCH7Y5B648AndoverStreet"""
2721,1003443,$109.00,x2020adc,x2020aps,16102021,"""LaBaieQCG7B7N28861DepotSt."""
2722,1003445,$51.00,x2019aay,x2017asl,09072021,"""CaraquetNBE1W5K43KirklandRd."""
2723,1003447,$32.00,x2015adi,x2015bee,14082021,"""22UnionSt.LouisbourgNSB1C5K5"""
2724,1003449,$45.00,x2016bel,x2014bln,01012021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
2725,1003451,$100.00,x2018aom,x2019bhn,24082021,"""7149WilliamSt.QuispamsisNBE2G6Y5"""
2726,1003453,$59.00,x2014bcr,x2019aiw,15092021,"""PerthONK7H3A5636ChestnutSt."""
2727,1003455,$59.00,x2020afh,x2019axw,09042021,"""296W.YoungDriveQuesnelBCV2J8V4"""
2728,1003457,$109.00,x2019air,x2014bji,21022021,"""747WoodlandAve.St.GeorgeNBE5C9X3"""
2729,1003459,$23.00,x2018bca,x2020any,13092021,"""'celes-LavalQCH7Y5B648AndoverStreet"""
2730,1003461,$108.00,x2018amz,x2016bfr,17002021,"""ElginONN0L7P922DunbarSt."""
2731,1003463,$108.00,x2020alf,x2020ber,23062021,"""SturgeonFallsONP2B5T472GardenDr."""
2732,1003465,$55.00,x2020azs,x2015aop,13072021,"""DufferinCountyONL0N0L985CrescentLane"""
2733,1003467,$114.00,x2017afo,x2015amx,17062021,"""CoverdaleNBE1J6E2170EastGartnerAve."""
2734,1003469,$33.00,x2020aub,x2016bkw,24102021,"""MordenMBR6M3K29314CanterburyAve."""
2735,1003471,$82.00,x2017ara,x2017aig,18022021,"""InnisfilONL9S1H8269CarpenterDrive"""
2736,1003473,$101.00,x2017bib,x2020aht,13112021,"""725CarriageCircleDoaktownNBE9C8T4"""
2737,1003475,$31.00,x2019aoa,x2020and,16092021,"""1SummerhouseSt.Ste.AnneMBR5H7K4"""
2738,1003477,$91.00,x2020bam,x2020azu,06032021,"""VermilionABT9X7N37568ThompsonStreet"""
2739,1003479,$89.00,x2017auy,x2014axn,25062021,"""BoiestownNBE6A4C48592S.RidgeviewStreet"""
2740,1003481,$32.00,x2016bgc,x2019bbb,07112021,"""1SummerhouseSt.Ste.AnneMBR5H7K4"""
2741,1003483,$37.00,x2019apr,x2016baj,06062021,"""CaraquetNBE1W5K43KirklandRd."""
2742,1003485,$73.00,x2020bfy,x2019akc,22072021,"""Rivi'e8re-du-LoupQCG5R4V167AirportAve."""
2743,1003487,$47.00,x2017ake,x2020bhb,10032021,"""YoungsCoveNBE4C9R753EdgewoodSt."""
2744,1003489,$118.00,x2018big,x2020bfn,13062021,"""KincardineONN2Z1S68037E.RaceAve."""
2745,1003491,$38.00,x2020aub,x2016ahs,11092021,"""MordenMBR6M3K29314CanterburyAve."""
2746,1003493,$70.00,x2015agx,x2014ayn,15112021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
2747,1003495,$85.00,x2017aie,x2015arl,24072021,"""762TempleSt.LaPlaineQCJ7M5E7"""
2748,1003497,$54.00,x2016aww,x2017avz,24012021,"""TrailBCV1R9T949N.ChurchDr."""
2749,1003499,$101.00,x2020auo,x2015ayw,22002021,"""DelhiONN4B8N59108OakwoodRd."""
2750,1003501,$47.00,x2020aao,x2018aom,03042021,"""296W.YoungDriveQuesnelBCV2J8V4"""
2751,1003503,$62.00,x2017ale,x2018abr,01062021,"""95EastArcadiaSt.LachuteQCJ8H9G4"""
2752,1003505,$94.00,x2015awm,x2018arc,23102021,"""DelhiONN4B8N59108OakwoodRd."""
2753,1003507,$41.00,x2016awl,x2016awx,13062021,"""7569YoungLaneWhiteRockBCV4B7H9"""
2754,1003509,$115.00,x2020bbj,x2018bft,04082021,"""CentrevilleNBE7K8H4564W.PhilmontSt."""
2755,1003511,$112.00,x2016aif,x2016aas,05072021,"""CourticeONL1E5G58973WestMilesAve."""
2756,1003513,$45.00,x2015aaw,x2016aot,21112021,"""7231SycamoreSt.HollandLandingONL9N9A0"""
2757,1003515,$16.00,x2020aae,x2015bee,17052021,"""42PrimroseSt.ChelseaQCJ9B6T4"""
2758,1003517,$113.00,x2018axy,x2016aqr,12102021,"""WestElmwoodSt.Val-d'OrQCJ9P7P7"""
2759,1003519,$58.00,x2019apu,x2017biy,19092021,"""DauphinMBR7N1N54EastChestnutStreet"""
2760,1003521,$85.00,x2017afo,x2015atn,06012021,"""CoverdaleNBE1J6E2170EastGartnerAve."""
2761,1003523,$31.00,x2019adj,x2014ali,03052021,"""CollingwoodONL9Y4K733LindaSt."""
2762,1003525,$54.00,x2016bhc,x2016afc,22052021,"""HamptonNBE5N4X645SheffieldAve."""
2763,1003527,$53.00,x2015aba,x2020aje,23082021,"""1SummerhouseSt.Ste.AnneMBR5H7K4"""
2764,1003529,$45.00,x2020blr,x2016alb,21042021,"""GananoqueONK7G8R58044LoganStreet"""
2765,1003531,$27.00,x2016aye,x2016anr,18082021,"""972LibertyStreetCobourgONK9A8A7"""
2766,1003533,$120.00,x2014atx,x2014abg,03112021,"""8829SE.SummerhouseDr.Laval-des-RapidesQCH7N0J3"""
2767,1003535,$67.00,x2020bcw,x2018bdt,21062021,"""972LibertyStreetCobourgONK9A8A7"""
2768,1003537,$71.00,x2019aur,x2015bkd,20052021,"""DauphinMBR7N1N54EastChestnutStreet"""
2769,1003539,$108.00,x2017adg,x2019ava,14102021,"""NewGlasgowNSB2H6R17005S.BrandywineDrive"""
2770,1003541,$58.00,x2018blf,x2015bhf,02062021,"""9CatherineSt.WolfvilleNSB4P2J7"""
2771,1003543,$17.00,x2014bjy,x2015arl,14072021,"""856FranklinSt.MetchosinBCV9C9G8"""
2772,1003545,$77.00,x2018agf,x2015ase,17012021,"""WestElmwoodSt.Val-d'OrQCJ9P7P7"""
2773,1003547,$99.00,x2019bhg,x2019ape,19052021,522AddisonCourtUnit77
2774,1003549,$27.00,x2017avp,x2016aqp,01002021,"""Laterri'e8reQCG7N4R11GrandStreet"""
2775,1003551,$112.00,x2017bdu,x2020aft,25112021,"""CranbrookBCV1C6H68691FultonStreet"""
2776,1003553,$70.00,x2020bct,x2020aih,24062021,"""7569YoungLaneWhiteRockBCV4B7H9"""
2777,1003555,$48.00,x2019bly,x2020amp,12082021,"""Laterri'e8reQCG7N4R11GrandStreet"""
2778,1003557,$67.00,x2020bhv,x2017bbk,18032021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
2779,1003559,$28.00,x2020aps,x2019beb,25032021,"""AppalachesQCG0R4C78435RockawayCircle"""
2780,1003561,$32.00,x2015ahw,x2019bhn,20102021,"""856FranklinSt.MetchosinBCV9C9G8"""
2781,1003563,$113.00,x2015aqy,x2016ahs,06042021,"""296W.YoungDriveQuesnelBCV2J8V4"""
2782,1003565,$108.00,x2019anv,x2014awj,17062021,"""762TempleSt.LaPlaineQCJ7M5E7"""
2783,1003567,$99.00,x2014bhl,x2018agt,21082021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
2784,1003569,$95.00,x2015bfx,x2015ahv,08112021,"""TrailBCV1R9T949N.ChurchDr."""
2785,1003571,$62.00,x2020bfz,x2014bdg,18062021,"""HawkesburyONK6A6V9588PurpleFinchRoad"""
2786,1003573,$57.00,x2016aza,x2018agt,15072021,"""WoodstockNBE7M9X97380MeadowAve."""
2787,1003575,$30.00,x2020ahx,x2019akx,15112021,"""42PrimroseSt.ChelseaQCJ9B6T4"""
2788,1003577,$60.00,x2016bcd,x2019ape,22052021,"""762TempleSt.LaPlaineQCJ7M5E7"""
2789,1003579,$57.00,x2015abm,x2018bfv,04092021,"""PerthONK7H3A5636ChestnutSt."""
2790,1003581,$65.00,x2015aux,x2019ayg,10082021,"""DeerIslandNBE5V7G371LivingstonSt."""
2791,1003583,$37.00,x2016bme,x2016bju,24002021,"""DeerIslandNBE5V7G371LivingstonSt."""
2792,1003585,$15.00,x2016asw,x2019bfd,14042021,"""StouffvilleONL4A9V38903WestMeadowCourt"""
2793,1003587,$118.00,x2016aer,x2015bez,02092021,"""856FranklinSt.MetchosinBCV9C9G8"""
2794,1003589,$12.00,x2017aig,x2020bgi,06062021,"""TourdelaBourseQCH4Z6J4794W.MonroeStreet"""
2795,1003591,$88.00,x2017axi,x2018agt,01022021,"""62RidgeStreetBouchervilleQCJ4B5S2"""
2796,1003593,$70.00,x2019axw,x2014abl,02072021,"""JolietteQCJ6E6E87905SpringAve."""
2797,1003595,$47.00,x2016bei,x2016ads,15032021,"""7149WilliamSt.QuispamsisNBE2G6Y5"""
2798,1003597,$42.00,x2017azg,x2015aba,21102021,"""42PrimroseSt.ChelseaQCJ9B6T4"""
2799,1003599,$58.00,x2018alc,x2016ady,21052021,"""CampobelloIslandNBE5E7V99933GreenviewSt."""
2800,1003601,$77.00,x2014blh,x2016agy,13052021,"""KingstonONK7K2M8370GoldenStarAve."""
2801,1003603,$22.00,x2016bge,x2017azp,23092021,"""530WestTalbotDriveKentvilleNSB4N5E6"""
2802,1003605,$117.00,x2017ajo,x2014bjg,02052021,"""AntigonishNSB2G8T97RockvilleSt."""
2803,1003607,$58.00,x2015arl,x2017aaj,07112021,"""StouffvilleONL4A9V38903WestMeadowCourt"""
2804,1003609,$37.00,x2018arc,x2020bfy,15112021,"""TaberABT1G6G283SouthIroquoisSt."""
2805,1003611,$96.00,x2019aab,x2015aju,25042021,"""22UnionSt.LouisbourgNSB1C5K5"""
2806,1003613,$87.00,x2016axt,x2015avw,13112021,"""'celes-LavalQCH7Y5B648AndoverStreet"""
2807,1003615,$115.00,x2018agr,x2018avo,15072021,"""MordenMBR6M3K29314CanterburyAve."""
2808,1003617,$76.00,x2017axz,x2017auy,10072021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
2809,1003619,$62.00,x2015avk,x2015atn,08102021,"""CampobelloIslandNBE5E7V99933GreenviewSt."""
2810,1003621,$37.00,x2016aem,x2018amz,16092021,"""DufferinCountyONL0N0L985CrescentLane"""
2811,1003623,$48.00,x2019ala,x2020bej,21022021,"""InnisfilONL9S1H8269CarpenterDrive"""
2812,1003625,$103.00,x2015ayw,x2016awl,09052021,"""ElginONN0L7P922DunbarSt."""
2813,1003627,$68.00,x2015agl,x2020aho,16082021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
2814,1003629,$23.00,x2015aiq,x2016aon,25062021,"""DorvalOutskirtsQCH9P9S57564LongbranchRd."""
2815,1003631,$109.00,x2015ans,x2016beq,20002021,"""NewGlasgowNSB2H6R17005S.BrandywineDrive"""
2816,1003633,$62.00,x2014arf,x2018bgp,04002021,"""Saint-QuentinNBE8A0A261AndoverAve."""
2817,1003635,$14.00,x2017ano,x2020bhh,24102021,"""9CatherineSt.WolfvilleNSB4P2J7"""
2818,1003637,$84.00,x2014atx,x2018agr,19112021,"""8829SE.SummerhouseDr.Laval-des-RapidesQCH7N0J3"""
2819,1003639,$76.00,x2019anv,x2020aje,08092021,"""762TempleSt.LaPlaineQCJ7M5E7"""
2820,1003641,$22.00,x2020ayf,x2015bba,19112021,"""NepeanONK2G5X2735PendergastStreet"""
2821,1003643,$85.00,x2020bhv,x2018ack,23082021,"""HantsCountyNSB0N8H5764SnakeHillDrive"""
2822,1003645,$76.00,x2016bdl,x2017bbn,11022021,"""ThompsonMBR8N3R46PurpleFinchDr."""
2823,1003647,$45.00,x2020blr,x2014afx,12002021,"""GananoqueONK7G8R58044LoganStreet"""
2824,1003649,$106.00,x2014aid,x2014bhl,08042021,"""LaSarreQCJ9Z5N33GlenholmeCourt"""
2825,1003651,$24.00,x2020bhi,x2014bjj,05102021,"""95EastArcadiaSt.LachuteQCJ8H9G4"""
2826,1003653,$91.00,x2014aud,x2020amg,19062021,"""ChristmasIslandNSB1T9G077CoffeeDr."""
2827,1003655,$50.00,x2019atk,x2016amo,11022021,"""JuandeFucaShoreBCV0S8H97707UniversityCourt"""
2828,1003657,$44.00,x2016ate,x2018atz,09032021,"""CarbonearLBA1Y5H172ParkerDr."""
2829,1003659,$44.00,x2015adl,x2019aoa,21112021,"""StouffvilleONL4A9V38903WestMeadowCourt"""
2830,1003661,$84.00,x2018blb,x2016bbt,04022021,"""AlbanelQCG8M5B69HawthorneSt."""
2831,1003663,$92.00,x2015arl,x2018bdr,08062021,"""StouffvilleONL4A9V38903WestMeadowCourt"""
2832,1003665,$33.00,x2019aog,x2017biy,10102021,"""DufferinCountyONL0N0L985CrescentLane"""
2833,1003667,$68.00,x2017act,x2019bml,06052021,"""TaberABT1G6G283SouthIroquoisSt."""
2834,1003669,$113.00,x2019aty,x2018bal,03092021,"""JolietteQCJ6E6E87905SpringAve."""
2835,1003671,$59.00,x2020agc,x2018bdt,08052021,"""762TempleSt.LaPlaineQCJ7M5E7"""
2836,1003673,$38.00,x2017axr,x2016aoi,08002021,"""425E.KetchHarbourDr.FortFrancesONP9A3V9"""
2837,1003675,$109.00,x2019atq,x2017aie,11082021,"""MordenMBR6M3K29314CanterburyAve."""
