shipmentID,ItemID,userID,userAddress,recyclerAddress,DateShipped,DateRecieved
3981055,,x2016atd,HantsCounty NSB0N8H5764SnakeHillDrive,"Manitoulin,ONP0P3C37985AcademyDrive",4072019,7072019
3928413,,x2016bbw,68KetchHarbourSt.Duncan BCV9L4V1,"CampobelloIsland,NBE5E7V99933GreenviewSt.",4082018,7082018
2529879,,x2015adi,22UnionSt.Louisbourg NSB1C5K5,"ChristmasIsland,NSB1T9G077CoffeeDr.",20042018,23042018
4540078,,x2016agy,JuandeFucaShore BCV0S8H97707UniversityCourt,"Hawkesbury,ONK6A6V9588PurpleFinchRoad",18042020,21042020
3945925,,x2015aaw,7231SycamoreSt.HollandLanding ONL9N9A0,"7149WilliamSt.Quispamsis,NBE2G6Y5",14092019,16092019
4180940,,x2018aal,Antigonish NSB2G8T97RockvilleSt.,"11WakehurstSt.Tillsonburg,ONN4G7V1",19022019,22022019
4509379,,x2018arx,692ThirdDr.Selkirk MBR1A9S4,"Centreville,NBE7K8H4564W.PhilmontSt.",3002018,6002018
4288535,,x2017bgg,8953NorthSpruceSt.Masson-Angers QCJ8M6L5,"7231SycamoreSt.HollandLanding,ONL9N9A0",20022016,23022016
4245533,,x2017atc,692ThirdDr.Selkirk MBR1A9S4,"Athabasca,ABT9S6Y4886WakehurstSt.",20002016,23002016
3237999,,x2017azo,9CatherineSt.Wolfville NSB4P2J7,"Rivi'e8re-du-Loup,QCG5R4V167AirportAve.",1022018,4022018
3261784,,x2018ahi,8829SE.SummerhouseDr.Laval-des-Rapides QCH7N0J3,"Ladysmith,BCV9G5M666LowerRiverDrive",6102017,9102017
2725423,,x2015bcl,SturgeonFalls ONP2B5T472GardenDr.,"51ArcadiaSt.Debec,NBE7N7L2",20092015,23092015
4051942,,x2014bhw,SturgeonFalls ONP2B5T472GardenDr.,"Trail,BCV1R9T949N.ChurchDr.",3012020,6012020
2700344,,x2016anh,972LibertyStreetCobourg ONK9A8A7,"Manitoulin,ONP0P3C37985AcademyDrive",10092016,13092016
3428356,,x2015avw,Penticton BCV2A1C437HarveyRd.,"QueensCounty,NSB0T0L851PiperStreet",19052016,22052016
3682754,,x2015aoc,Kingston ONK7K2M8370GoldenStarAve.,"Lepreau,NBE5J0E3486UnionStreet",15082015,18082015
3013494,,x2015agl,ChristmasIsland NSB1T9G077CoffeeDr.,"DorvalOutskirts,QCH9P9S57564LongbranchRd.",10062016,13062016
3224301,,x2015ard,Cap-Rouge QCG1Y8A4169EastValleyViewSt.,"Morden,MBR6M3K29314CanterburyAve.",14092019,16092019
4290297,,x2015blt,7231SycamoreSt.HollandLanding ONL9N9A0,"95EastArcadiaSt.Lachute,QCJ8H9G4",102018,3102018
3296743,,x2017abn,Cap-Rouge QCG1Y8A4169EastValleyViewSt.,"11WakehurstSt.Tillsonburg,ONN4G7V1",7092017,10092017
3413272,,x2015adl,Stouffville ONL4A9V38903WestMeadowCourt,"Kincardine,ONN2Z1S68037E.RaceAve.",16072018,19072018
2600595,,x2018bih,Albanel QCG8M5B69HawthorneSt.,"CampobelloIsland,NBE5E7V99933GreenviewSt.",4082020,7082020
2353132,,x2017axi,62RidgeStreetBoucherville QCJ4B5S2,"KananaskisCountry,ABT0L5L530OakMeadowAve.",7062018,10062018
3544853,,x2017apj,Ladysmith BCV9G5M666LowerRiverDrive,"Rivi'e8re-du-Loup,QCG5R4V167AirportAve.",16062016,19062016
2809073,,x2018biz,91OverlookAve.Saint-Antoine NBE4V9J8,"22UnionSt.Louisbourg,NSB1C5K5",15062015,18062015
3883268,,x2020axo,FortSt.John BCV1J1Y4838WalnutSt.,"DeerIsland,NBE5V7G371LivingstonSt.",15012019,18012019
4014513,,x2017avz,62RidgeStreetBoucherville QCJ4B5S2,"Carbonear,LBA1Y5H172ParkerDr.",1022018,4022018
3391720,,x2017acq,TourdelaBourse QCH4Z6J4794W.MonroeStreet,"64MeadowbrookCourtMont'e9r'e9gie-Est,QCJ0J4P7",1012019,4012019
3099336,,x2018bau,Kingston ONK7K2M8370GoldenStarAve.,"Elgin,ONN0L7P922DunbarSt.",62017,3062017
2461970,,x2017bkp,Carbonear LBA1Y5H172ParkerDr.,"Kincardine,ONN2Z1S68037E.RaceAve.",15102017,17102017
2850397,,x2020azk,856FranklinSt.Metchosin BCV9C9G8,"9810FairgroundAvenueGreely,ONK4P4M4",7112015,10112015
2651477,,x2017agv,SturgeonFalls ONP2B5T472GardenDr.,"DeerIsland,NBE5V7G371LivingstonSt.",12062018,15062018
3057092,,x2018aus,JuandeFucaShore BCV0S8H97707UniversityCourt,"FortSt.John,BCV1J1Y4838WalnutSt.",18092018,21092018
4261643,,x2018awu,KananaskisCountry ABT0L5L530OakMeadowAve.,"H'e9bertville,QCG8N3V0646SherwoodAve.",13092018,15092018
3717281,,x2017ajc,42PrimroseSt.Chelsea QCJ9B6T4,"68KetchHarbourSt.Duncan,BCV9L4V1",15032020,17032020
2763573,,x2018aeg,MeadowLake SKS9X9V3866SutorStreet,522AddisonCourtUnit77,17112020,20112020
4370758,,x2016aap,762TempleSt.LaPlaine QCJ7M5E7,"Perth,ONK7H3A5636ChestnutSt.",12012016,15012016
4473845,,x2017aij,NewGlasgow NSB2H6R17005S.BrandywineDrive,"DufferinCounty,ONL0N0L985CrescentLane",14082016,16082016
2364376,,x2014ayn,Elgin ONN0L7P922DunbarSt.,"Torbay,LBA1K2E09812E.3rdAve.",2092015,5092015
4444719,,x2018atm,L'Erable QCG0Y8C4456LakeviewRoad,"Cranbrook,BCV1C6H68691FultonStreet",8082017,11082017
2990790,,x2015ajv,Athabasca ABT9S6Y4886WakehurstSt.,"YoungsCove,NBE4C9R753EdgewoodSt.",4062019,7062019
2507729,,x2014ahf,972LibertyStreetCobourg ONK9A8A7,"DorvalOutskirts,QCH9P9S57564LongbranchRd.",3052015,6052015
2470334,,x2015bem,8953NorthSpruceSt.Masson-Angers QCJ8M6L5,"Centreville,NBE7K8H4564W.PhilmontSt.",2016,3002016
3589271,,x2016atl,522AddisonCourtUnit77,"Torbay,LBA1K2E09812E.3rdAve.",10102020,
4458351,,x2020afs,FortSt.John BCV1J1Y4838WalnutSt.,"91OverlookAve.Saint-Antoine,NBE4V9J8",17092017,20092017
2421237,,x2020bfz,Hawkesbury ONK6A6V9588PurpleFinchRoad,"Hampton,NBE5N4X645SheffieldAve.",20052018,23052018
2999053,,x2015ato,DeerIsland NBE5V7G371LivingstonSt.,"Boiestown,NBE6A4C48592S.RidgeviewStreet",2072015,5072015
2683898,,x2016ath,522AddisonCourtUnit77,"Appalaches,QCG0R4C78435RockawayCircle",12042020,15042020
4310986,,x2020bbj,Centreville NBE7K8H4564W.PhilmontSt.,"1SummerhouseSt.Ste.Anne,MBR5H7K4",2016,3002016
3578197,,x2019bdk,Taber ABT1G6G283SouthIroquoisSt.,"91OverlookAve.Saint-Antoine,NBE4V9J8",11002019,14002019
2895027,,x2017acd,Taber ABT1G6G283SouthIroquoisSt.,"425E.KetchHarbourDr.FortFrances,ONP9A3V9",20082020,23082020
2513013,,x2019aqo,Antigonish NSB2G8T97RockvilleSt.,"62RidgeStreetBoucherville,QCJ4B5S2",5042015,8042015
3018983,,x2020any,762TempleSt.LaPlaine QCJ7M5E7,"Saint-Quentin,NBE8A0A261AndoverAve.",14072017,16072017
2519431,,x2017bjk,QueensCounty NSB0T0L851PiperStreet,"Elgin,ONN0L7P922DunbarSt.",11082018,14082018
2859120,,x2014bjn,Boiestown NBE6A4C48592S.RidgeviewStreet,"Vermilion,ABT9X7N37568ThompsonStreet",42020,3042020
2742453,,x2020ber,TourdelaBourse QCH4Z6J4794W.MonroeStreet,522AddisonCourtUnit77,1112016,4112016
2566807,,x2015agi,Penticton BCV2A1C437HarveyRd.,"KananaskisCountry,ABT0L5L530OakMeadowAve.",15012020,18012020
3966467,,x2019acr,8953NorthSpruceSt.Masson-Angers QCJ8M6L5,"Antigonish,NSB2G8T97RockvilleSt.",1092016,4092016
3704240,,x2018agr,Morden MBR6M3K29314CanterburyAve.,"Kincardine,ONN2Z1S68037E.RaceAve.",11102016,14102016
2542989,,x2019afn,L'Erable QCG0Y8C4456LakeviewRoad,"11WakehurstSt.Tillsonburg,ONN4G7V1",6052017,9052017
3563985,,x2017ano,9CatherineSt.Wolfville NSB4P2J7,"Coverdale,NBE1J6E2170EastGartnerAve.",19082016,22082016
3873652,,x2014axj,DeerIsland NBE5V7G371LivingstonSt.,"JuandeFucaShore,BCV0S8H97707UniversityCourt",8062018,11062018
4020429,,x2017avz,62RidgeStreetBoucherville QCJ4B5S2,"Kincardine,ONN2Z1S68037E.RaceAve.",17092016,20092016
4187494,,x2019avy,7149WilliamSt.Quispamsis NBE2G6Y5,"42PrimroseSt.Chelsea,QCJ9B6T4",12018,3012018
3254668,,x2018bls,Appalaches QCG0R4C78435RockawayCircle,"Lepreau,NBE5J0E3486UnionStreet",13042016,15042016
3859562,,x2015axv,522AddisonCourtUnit77,"Laterri'e8re,QCG7N4R11GrandStreet",9062019,12062019
4512203,,x2014abl,95EastArcadiaSt.Lachute QCJ8H9G4,"296W.YoungDriveQuesnel,BCV2J8V4",6102015,9102015
3341861,,x2016bgr,HantsCounty NSB0N8H5764SnakeHillDrive,"Ponoka,ABT4J2V064HomesteadAve.",15082017,18082017
3755184,,x2014bjn,Boiestown NBE6A4C48592S.RidgeviewStreet,"Caraquet,NBE1W5K43KirklandRd.",15012015,17012015
2654866,,x2019ayq,Centreville NBE7K8H4564W.PhilmontSt.,"Ladysmith,BCV9G5M666LowerRiverDrive",13102017,15102017
2548994,,x2017avt,Maple ONL6A0N79569CemeteryAve.,"L'Erable,QCG0Y8C4456LakeviewRoad",2072016,5072016
2916616,,x2020ahx,42PrimroseSt.Chelsea QCJ9B6T4,"725CarriageCircleDoaktown,NBE9C8T4",9102017,12102017
3328829,,x2017bmh,Rivi'e8re-du-Loup QCG5R4V167AirportAve.,"TourdelaBourse,QCH4Z6J4794W.MonroeStreet",4082018,7082018
4331657,,x2020alg,DeerIsland NBE5V7G371LivingstonSt.,"Cap-Rouge,QCG1Y8A4169EastValleyViewSt.",10032017,13032017
2473031,,x2020atb,Comox BCV9M6C584BrownSt.,"Nepean,ONK2G5X2735PendergastStreet",18042018,21042018
3642426,,x2020awi,Antigonish NSB2G8T97RockvilleSt.,"Delhi,ONN4B8N59108OakwoodRd.",16072020,19072020
3774938,,x2017ait,51ArcadiaSt.Debec NBE7N7L2,"Perth,ONK7H3A5636ChestnutSt.",9042020,12042020
2775207,,x2015afd,DeerIsland NBE5V7G371LivingstonSt.,"JuandeFucaShore,BCV0S8H97707UniversityCourt",11112018,14112018
3933380,,x2015atn,Kincardine ONN2Z1S68037E.RaceAve.,"9CatherineSt.Wolfville,NSB4P2J7",112017,3112017
3370625,,x2016ate,Carbonear LBA1Y5H172ParkerDr.,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",7002018,10002018
3916270,,x2018auv,Antigonish NSB2G8T97RockvilleSt.,"425E.KetchHarbourDr.FortFrances,ONP9A3V9",9022020,12022020
2938078,,x2020azs,DufferinCounty ONL0N0L985CrescentLane,"NewGlasgow,NSB2H6R17005S.BrandywineDrive",17012018,20012018
3748318,,x2020acz,425E.KetchHarbourDr.FortFrances ONP9A3V9,"Stouffville,ONL4A9V38903WestMeadowCourt",13052018,15052018
4302898,,x2018aan,Hawkesbury ONK6A6V9588PurpleFinchRoad,"Cap-Rouge,QCG1Y8A4169EastValleyViewSt.",17092017,20092017
2938135,,x2019bjz,8953NorthSpruceSt.Masson-Angers QCJ8M6L5,"Saint-Quentin,NBE8A0A261AndoverAve.",6082017,9082017
3213212,,x2016ahs,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"Manitoulin,ONP0P3C37985AcademyDrive",11032019,14032019
4459934,,x2015agl,ChristmasIsland NSB1T9G077CoffeeDr.,"Manitoulin,ONP0P3C37985AcademyDrive",7012019,10012019
3611641,,x2020aeb,Taber ABT1G6G283SouthIroquoisSt.,"62RidgeStreetBoucherville,QCJ4B5S2",11082016,14082016
2472060,,x2014bdg,Courtice ONL1E5G58973WestMilesAve.,"Torbay,LBA1K2E09812E.3rdAve.",8082019,11082019
2852175,,x2019abt,Hawkesbury ONK6A6V9588PurpleFinchRoad,"Hamilton,ONL8E6H01AirportStreet",9002016,12002016
3845681,,x2018bih,Albanel QCG8M5B69HawthorneSt.,"KananaskisCountry,ABT0L5L530OakMeadowAve.",10062017,13062017
2795130,,x2015bce,Listowel ONN4W4G92GlendaleSt.,"YoungsCove,NBE4C9R753EdgewoodSt.",11042017,14042017
2525452,,x2015avw,Penticton BCV2A1C437HarveyRd.,"Caraquet,NBE1W5K43KirklandRd.",4032015,7032015
3323158,,x2019ahq,747WoodlandAve.St.George NBE5C9X3,"Cap-Rouge,QCG1Y8A4169EastValleyViewSt.",19092017,22092017
3860189,,x2020adk,DorvalOutskirts QCH9P9S57564LongbranchRd.,"CampobelloIsland,NBE5E7V99933GreenviewSt.",82020,3082020
3762486,,x2018ayi,51ArcadiaSt.Debec NBE7N7L2,"Kincardine,ONN2Z1S68037E.RaceAve.",7072018,10072018
3283875,,x2014aoe,Appalaches QCG0R4C78435RockawayCircle,522AddisonCourtUnit77,3002016,6002016
3726506,,x2016aet,Cap-Rouge QCG1Y8A4169EastValleyViewSt.,"8953NorthSpruceSt.Masson-Angers,QCJ8M6L5",4062017,7062017
2572694,,x2016ads,Athabasca ABT9S6Y4886WakehurstSt.,"296W.YoungDriveQuesnel,BCV2J8V4",10112018,13112018
3679619,,x2016blo,DufferinCounty ONL0N0L985CrescentLane,"Hawkesbury,ONK6A6V9588PurpleFinchRoad",2102016,5102016
3902758,,x2018axy,WestElmwoodSt.Val-d'Or QCJ9P7P7,"725CarriageCircleDoaktown,NBE9C8T4",4022020,
3381875,,x2015aei,972LibertyStreetCobourg ONK9A8A7,"Morden,MBR6M3K29314CanterburyAve.",19002020,22002020
2924035,,x2016axg,91OverlookAve.Saint-Antoine NBE4V9J8,"Centreville,NBE7K8H4564W.PhilmontSt.",15022018,18022018
3991144,,x2016ahs,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"42PrimroseSt.Chelsea,QCJ9B6T4",11062016,14062016
3323714,,x2020bgu,62RidgeStreetBoucherville QCJ4B5S2,"Stouffville,ONL4A9V38903WestMeadowCourt",2082020,5082020
3069823,,x2016ate,Carbonear LBA1Y5H172ParkerDr.,"DeerIsland,NBE5V7G371LivingstonSt.",8052018,11052018
3449103,,x2020anx,51ArcadiaSt.Debec NBE7N7L2,"747WoodlandAve.St.George,NBE5C9X3",9002019,12002019
4350905,,x2018bed,91OverlookAve.Saint-Antoine NBE4V9J8,"Cap-Rouge,QCG1Y8A4169EastValleyViewSt.",19032016,22032016
2535363,,x2020acz,425E.KetchHarbourDr.FortFrances ONP9A3V9,"Albanel,QCG8M5B69HawthorneSt.",3012017,6012017
3379888,,x2015aaz,Elgin ONN0L7P922DunbarSt.,"Joliette,QCJ6E6E87905SpringAve.",17012018,20012018
2685104,,x2014akn,Vermilion ABT9X7N37568ThompsonStreet,"Maple,ONL6A0N79569CemeteryAve.",17032018,20032018
3422518,,x2018avm,Caraquet NBE1W5K43KirklandRd.,"Morden,MBR6M3K29314CanterburyAve.",17092016,20092016
4082717,,x2017bdh,947SouthamptonCourtIngersoll ONN5C2E9,"WestElmwoodSt.Val-d'Or,QCJ9P7P7",7112016,10112016
2989381,,x2017aep,DorvalOutskirts QCH9P9S57564LongbranchRd.,"HantsCounty,NSB0N8H5764SnakeHillDrive",6032015,9032015
3120296,,x2016aif,Courtice ONL1E5G58973WestMilesAve.,"HantsCounty,NSB0N8H5764SnakeHillDrive",15072017,18072017
2513327,,x2016ati,7149WilliamSt.Quispamsis NBE2G6Y5,"Cap-Rouge,QCG1Y8A4169EastValleyViewSt.",20042020,23042020
3580933,,x2019bdj,Stouffville ONL4A9V38903WestMeadowCourt,"9CatherineSt.Wolfville,NSB4P2J7",4022018,7022018
2797927,,x2014aii,CampobelloIsland NBE5E7V99933GreenviewSt.,"68KetchHarbourSt.Duncan,BCV9L4V1",13002020,15002020
4040450,,x2016bme,DeerIsland NBE5V7G371LivingstonSt.,"762TempleSt.LaPlaine,QCJ7M5E7",82020,3082020
2868269,,x2019bdj,Stouffville ONL4A9V38903WestMeadowCourt,"Kincardine,ONN2Z1S68037E.RaceAve.",10092018,13092018
4023532,,x2020afi,Hamilton ONL8E6H01AirportStreet,"Boiestown,NBE6A4C48592S.RidgeviewStreet",1102018,4102018
3350104,,x2014abo,YoungsCove NBE4C9R753EdgewoodSt.,"Maple,ONL6A0N79569CemeteryAve.",12052015,15052015
2529702,,x2020aht,Joliette QCJ6E6E87905SpringAve.,"747WoodlandAve.St.George,NBE5C9X3",16032020,19032020
4282933,,x2018atz,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"42PrimroseSt.Chelsea,QCJ9B6T4",8022019,11022019
3716633,,x2014bil,LaSarre QCJ9Z5N33GlenholmeCourt,"91OverlookAve.Saint-Antoine,NBE4V9J8",16072020,19072020
4247761,,x2017avh,Delhi ONN4B8N59108OakwoodRd.,"Gananoque,ONK7G8R58044LoganStreet",16082017,19082017
3741870,,x2020akm,NewGlasgow NSB2H6R17005S.BrandywineDrive,"Taber,ABT1G6G283SouthIroquoisSt.",10052020,13052020
3514179,,x2015amm,DeerIsland NBE5V7G371LivingstonSt.,"H'e9bertville,QCG8N3V0646SherwoodAve.",2052015,5052015
2841506,,x2018auz,JuandeFucaShore BCV0S8H97707UniversityCourt,"Trail,BCV1R9T949N.ChurchDr.",12112018,15112018
2735854,,x2019ape,L'Erable QCG0Y8C4456LakeviewRoad,"Sainte-Julie,QCJ3E1G288RyanAve.",15092016,17092016
3571072,,x2019bjq,Perth ONK7H3A5636ChestnutSt.,"Penticton,BCV2A1C437HarveyRd.",15062017,17062017
3632379,,x2016asc,530WestTalbotDriveKentville NSB4N5E6,"Laterri'e8re,QCG7N4R11GrandStreet",5022020,8022020
2657689,,x2017bkr,7569YoungLaneWhiteRock BCV4B7H9,"WestElmwoodSt.Val-d'Or,QCJ9P7P7",8112018,11112018
3403007,,x2018aup,522AddisonCourtUnit77,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",8092016,11092016
3668516,,x2015bew,530WestTalbotDriveKentville NSB4N5E6,"WestElmwoodSt.Val-d'Or,QCJ9P7P7",3042016,6042016
2592419,,x2019apr,Caraquet NBE1W5K43KirklandRd.,"'celes-Laval,QCH7Y5B648AndoverStreet",5042016,8042016
3089729,,x2019avy,7149WilliamSt.Quispamsis NBE2G6Y5,"NewGlasgow,NSB2H6R17005S.BrandywineDrive",2032015,5032015
3511872,,x2015ahb,Nepean ONK2G5X2735PendergastStreet,"Kingston,ONK7K2M8370GoldenStarAve.",20062015,23062015
3042927,,x2017bay,Kincardine ONN2Z1S68037E.RaceAve.,"Albanel,QCG8M5B69HawthorneSt.",6062017,9062017
2494415,,x2020bkm,Torbay LBA1K2E09812E.3rdAve.,"Saint-Quentin,NBE8A0A261AndoverAve.",14072020,16072020
3251896,,x2017agb,Penticton BCV2A1C437HarveyRd.,"MeadowLake,SKS9X9V3866SutorStreet",13012018,15012018
4262764,,x2015abm,Perth ONK7H3A5636ChestnutSt.,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",10082016,13082016
3378695,,x2019bgd,KananaskisCountry ABT0L5L530OakMeadowAve.,"91OverlookAve.Saint-Antoine,NBE4V9J8",1092019,4092019
2868726,,x2015bfl,91OverlookAve.Saint-Antoine NBE4V9J8,"'celes-Laval,QCH7Y5B648AndoverStreet",6082020,9082020
3843466,,x2014arp,Innisfil ONL9S1H8269CarpenterDrive,"LaBaie,QCG7B7N28861DepotSt.",4042015,7042015
4169139,,x2018apo,91OverlookAve.Saint-Antoine NBE4V9J8,"Cap-Rouge,QCG1Y8A4169EastValleyViewSt.",72015,3072015
3271187,,x2020alf,SturgeonFalls ONP2B5T472GardenDr.,"DorvalOutskirts,QCH9P9S57564LongbranchRd.",16002017,19002017
3861851,,x2018atm,L'Erable QCG0Y8C4456LakeviewRoad,"Perth,ONK7H3A5636ChestnutSt.",7062015,10062015
4494316,,x2016bds,856FranklinSt.Metchosin BCV9C9G8,"Saint-Prime,QCG8J3T59407LongfellowSt.",1112018,4112018
2346377,,x2016bdl,Thompson MBR8N3R46PurpleFinchDr.,"Cranbrook,BCV1C6H68691FultonStreet",12062015,15062015
2848234,,x2018agt,Torbay LBA1K2E09812E.3rdAve.,"296W.YoungDriveQuesnel,BCV2J8V4",1112018,4112018
2443191,,x2019aec,947SouthamptonCourtIngersoll ONN5C2E9,"Cranbrook,BCV1C6H68691FultonStreet",5052017,8052017
4445194,,x2018aro,747WoodlandAve.St.George NBE5C9X3,"L'Erable,QCG0Y8C4456LakeviewRoad",112019,3112019
2603823,,x2017arg,95EastArcadiaSt.Lachute QCJ8H9G4,"7526AddisonStreetGagetown,NBE5M9S2",17082015,20082015
3363106,,x2014ahg,530WestTalbotDriveKentville NSB4N5E6,"Courtice,ONL1E5G58973WestMilesAve.",6042018,9042018
3926205,,x2017agb,Penticton BCV2A1C437HarveyRd.,"Elgin,ONN0L7P922DunbarSt.",8002018,11002018
3028052,,x2017ajs,Cap-Rouge QCG1Y8A4169EastValleyViewSt.,"Coverdale,NBE1J6E2170EastGartnerAve.",20102019,23102019
3179736,,x2016anw,Albanel QCG8M5B69HawthorneSt.,"42PrimroseSt.Chelsea,QCJ9B6T4",18042017,21042017
4420695,,x2017aiu,64MeadowbrookCourtMont'e9r'e9gie-Est QCJ0J4P7,"692ThirdDr.Selkirk,MBR1A9S4",3012016,6012016
4238804,,x2019atj,Listowel ONN4W4G92GlendaleSt.,"42PrimroseSt.Chelsea,QCJ9B6T4",9092020,12092020
2974259,,x2019aac,7526AddisonStreetGagetown NBE5M9S2,"7526AddisonStreetGagetown,NBE5M9S2",15102016,18102016
4511607,,x2014aag,Taber ABT1G6G283SouthIroquoisSt.,"9810FairgroundAvenueGreely,ONK4P4M4",18102017,21102017
4225785,,x2017aef,95EastArcadiaSt.Lachute QCJ8H9G4,"Kincardine,ONN2Z1S68037E.RaceAve.",5002020,8002020
4028958,,x2017ahk,Trail BCV1R9T949N.ChurchDr.,"Woodstock,NBE7M9X97380MeadowAve.",12092019,15092019
3617995,,x2018axl,TourdelaBourse QCH4Z6J4794W.MonroeStreet,"Appalaches,QCG0R4C78435RockawayCircle",20072020,23072020
3050278,,x2017axr,425E.KetchHarbourDr.FortFrances ONP9A3V9,"Gasp'e9sie-Sud,QCG0C8B8718LeatherwoodSt.",7092020,10092020
3902531,,x2016aqp,51ArcadiaSt.Debec NBE7N7L2,"WestElmwoodSt.Val-d'Or,QCJ9P7P7",9032018,
3764577,,x2015avk,CampobelloIsland NBE5E7V99933GreenviewSt.,"DorvalOutskirts,QCH9P9S57564LongbranchRd.",16012017,19012017
2800651,,x2018adm,8829SE.SummerhouseDr.Laval-des-Rapides QCH7N0J3,"Bromont,QCJ2L7R5874WestBohemiaRd.",5112015,8112015
2413048,,x2017ahd,7149WilliamSt.Quispamsis NBE2G6Y5,"Athabasca,ABT9S6Y4886WakehurstSt.",2062020,5062020
3037147,,x2015ajx,Listowel ONN4W4G92GlendaleSt.,"296W.YoungDriveQuesnel,BCV2J8V4",13022018,15022018
2434602,,x2015bip,95EastArcadiaSt.Lachute QCJ8H9G4,"Carbonear,LBA1Y5H172ParkerDr.",9032018,12032018
2623501,,x2016atd,HantsCounty NSB0N8H5764SnakeHillDrive,"Innisfil,ONL9S1H8269CarpenterDrive",1062019,4062019
3773349,,x2020adn,Centreville NBE7K8H4564W.PhilmontSt.,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",92015,3092015
3881443,,x2016beq,NewGlasgow NSB2H6R17005S.BrandywineDrive,"11WakehurstSt.Tillsonburg,ONN4G7V1",2022017,5022017
3209259,,x2019aqx,Elgin ONN0L7P922DunbarSt.,"Comox,BCV9M6C584BrownSt.",15112017,17112017
4287217,,x2016aif,Courtice ONL1E5G58973WestMilesAve.,"Boiestown,NBE6A4C48592S.RidgeviewStreet",11012015,14012015
2550251,,x2014bfm,Stouffville ONL4A9V38903WestMeadowCourt,"Listowel,ONN4W4G92GlendaleSt.",15002018,18002018
3167662,,x2019anv,762TempleSt.LaPlaine QCJ7M5E7,"42PrimroseSt.Chelsea,QCJ9B6T4",12016,3012016
3079418,,x2015beh,Ponoka ABT4J2V064HomesteadAve.,"7231SycamoreSt.HollandLanding,ONL9N9A0",19082020,22082020
4029772,,x2016auf,FortSt.John BCV1J1Y4838WalnutSt.,"91OverlookAve.Saint-Antoine,NBE4V9J8",15082018,17082018
3827350,,x2019avr,Laterri'e8re QCG7N4R11GrandStreet,"ChristmasIsland,NSB1T9G077CoffeeDr.",18012016,21012016
3146160,,x2019amc,Coverdale NBE1J6E2170EastGartnerAve.,"LaBaie,QCG7B7N28861DepotSt.",14062017,16062017
4105368,,x2017apb,L'Erable QCG0Y8C4456LakeviewRoad,"Manitoulin,ONP0P3C37985AcademyDrive",15002020,18002020
3037967,,x2020bkc,FortSt.John BCV1J1Y4838WalnutSt.,"11WakehurstSt.Tillsonburg,ONN4G7V1",15022020,17022020
3852001,,x2019bbs,Kincardine ONN2Z1S68037E.RaceAve.,"7569YoungLaneWhiteRock,BCV4B7H9",13082016,15082016
4449008,,x2020ayf,Nepean ONK2G5X2735PendergastStreet,"Sainte-Julie,QCJ3E1G288RyanAve.",7052019,10052019
4062615,,x2019aoq,762TempleSt.LaPlaine QCJ7M5E7,"Ladysmith,BCV9G5M666LowerRiverDrive",18092019,21092019
3854861,,x2017arn,Boiestown NBE6A4C48592S.RidgeviewStreet,"Boiestown,NBE6A4C48592S.RidgeviewStreet",14112018,16112018
2751458,,x2017bcj,Appalaches QCG0R4C78435RockawayCircle,"Laterri'e8re,QCG7N4R11GrandStreet",1062020,4062020
4375084,,x2019bfu,Laterri'e8re QCG7N4R11GrandStreet,"9CatherineSt.Wolfville,NSB4P2J7",2062017,5062017
3452898,,x2018acn,Nepean ONK2G5X2735PendergastStreet,"LaBaie,QCG7B7N28861DepotSt.",14112017,16112017
3449717,,x2014aaf,R'e9giond'Oka QCJ0N2J4313CreekDr.,"Woodstock,NBE7M9X97380MeadowAve.",5042016,8042016
3951616,,x2018bgx,JuandeFucaShore BCV0S8H97707UniversityCourt,"9CatherineSt.Wolfville,NSB4P2J7",11082018,14082018
3542926,,x2019bgo,42PrimroseSt.Chelsea QCJ9B6T4,"NewGlasgow,NSB2H6R17005S.BrandywineDrive",9112015,12112015
3550999,,x2019bea,Coverdale NBE1J6E2170EastGartnerAve.,"Innisfil,ONL9S1H8269CarpenterDrive",3072018,6072018
3884045,,x2015bhs,Thompson MBR8N3R46PurpleFinchDr.,"Hampton,NBE5N4X645SheffieldAve.",2042017,5042017
2443673,,x2018aro,747WoodlandAve.St.George NBE5C9X3,"'celes-Laval,QCH7Y5B648AndoverStreet",6002016,9002016
2798590,,x2020afi,Hamilton ONL8E6H01AirportStreet,"Delhi,ONN4B8N59108OakwoodRd.",20082019,23082019
3709311,,x2018bgx,JuandeFucaShore BCV0S8H97707UniversityCourt,"Athabasca,ABT9S6Y4886WakehurstSt.",9112019,12112019
2395256,,x2016bfc,Laterri'e8re QCG7N4R11GrandStreet,"Innisfil,ONL9S1H8269CarpenterDrive",112016,3112016
3572349,,x2014bjg,Delhi ONN4B8N59108OakwoodRd.,"Elgin,ONN0L7P922DunbarSt.",6092018,9092018
3915719,,x2018blq,972LibertyStreetCobourg ONK9A8A7,"9810FairgroundAvenueGreely,ONK4P4M4",8072015,11072015
